path,class,rev,station,cam,season,day_part,date_time,seq_id
rev16/11_16/11_20220125 (478).JPG,red fox,rev16,11,11,winter,evening,2022-02-14 15:55:35,8444
rev16/11_16/11_20220125 (482).JPG,red fox,rev16,11,11,winter,evening,2022-02-14 15:56:02,8444
rev16/11_16/11_20220125 (483).JPG,european badger,rev16,11,11,winter,night,2022-02-15 03:56:48,8445
rev16/11_16/11_20220125 (489).JPG,european badger,rev16,11,11,winter,night,2022-02-15 03:56:53,8445
rev16/11_16/11_20220125 (495).JPG,european badger,rev16,11,11,winter,night,2022-02-15 03:56:58,8445
rev16/11_16/11_20220125 (509).JPG,red fox,rev16,11,11,winter,morning,2022-02-15 11:51:38,8446
rev16/11_16/11_20220125 (511).JPG,red fox,rev16,11,11,winter,morning,2022-02-15 11:51:40,8446
rev16/11_16/11_20220125 (521).JPG,red fox,rev16,11,11,winter,evening,2022-02-15 17:55:19,8447
rev16/11_16/11_20220125 (533).JPG,red fox,rev16,11,11,winter,evening,2022-02-15 17:55:30,8447
rev16/45_16/45_20220125 (1).JPG,human,rev16,12,45,winter,evening,2022-01-25 12:20:51,8448
rev16/45_16/45_20220125 (10).JPG,human,rev16,12,45,winter,evening,2022-01-25 12:20:59,8448
rev16/45_16/45_20220125 (24).JPG,wild boar,rev16,12,45,winter,morning,2022-01-27 09:23:47,8449
rev16/45_16/45_20220125 (314).JPG,cow,rev16,12,45,winter,morning,2022-02-09 10:39:20,8450
rev16/45_16/45_20220125 (356).JPG,empty,rev16,12,45,winter,morning,2022-02-10 09:39:30,8451
rev16/45_16/45_20220125 (406).JPG,wild boar,rev16,12,45,winter,evening,2022-02-15 19:41:14,8452
rev16/45_16/45_20220125 (417).JPG,human,rev16,12,45,winter,morning,2022-02-16 09:12:48,8453
rev16/44_16/44_20220125 (13).JPG,wild boar,rev16,13,44,winter,morning,2022-01-28 08:53:45,8454
rev16/44_16/44_20220125 (24).JPG,wild boar,rev16,13,44,winter,morning,2022-01-28 08:53:52,8454
rev16/44_16/44_20220125 (211).JPG,wild boar,rev16,13,44,winter,evening,2022-02-16 12:03:10,8455
rev16/44_16/44_20220125 (216).JPG,human,rev16,13,44,winter,evening,2022-02-16 13:37:39,8456
rev16/46_16/46_20220125 (249).JPG,cow,rev16,14B,46,winter,morning,2022-02-05 11:42:15,8457
rev16/46_16/46_20220125 (652).JPG,cow,rev16,14B,46,winter,evening,2022-02-08 14:12:47,8458
rev16/46_16/46_20220125 (761).JPG,cow,rev16,14B,46,winter,morning,2022-02-13 10:56:18,8459
rev16/16_16/16_20220125 (9).JPG,human,rev16,16B,16,winter,evening,2022-01-25 12:43:48,8460
rev16/16_16/16_20220125 (276).JPG,human,rev16,16B,16,winter,morning,2022-02-16 09:49:20,8461
rev16/16_16/16_20220125 (277).JPG,human,rev16,16B,16,winter,morning,2022-02-16 09:49:20,8461
rev16/16_16/16_20220125 (279).JPG,human,rev16,16B,16,winter,morning,2022-02-16 09:49:22,8461
rev16/16_16/16_20220125 (280).JPG,human,rev16,16B,16,winter,morning,2022-02-16 09:49:23,8461
rev16/17_16/17_20220124 (7).JPG,human,rev16,17B,17,winter,morning,2022-01-25 10:50:18,8462
rev16/17_16/17_20220124 (13).JPG,human,rev16,17B,17,winter,morning,2022-01-25 10:50:25,8462
rev16/17_16/17_20220124 (30).JPG,wild boar,rev16,17B,17,winter,morning,2022-01-26 10:24:10,8463
rev16/17_16/17_20220124 (199).JPG,red fox,rev16,17B,17,winter,evening,2022-01-26 13:49:40,8464
rev16/17_16/17_20220124 (200).JPG,red fox,rev16,17B,17,winter,evening,2022-01-26 13:49:41,8464
rev16/17_16/17_20220124 (236).JPG,red fox,rev16,17B,17,winter,night,2022-01-28 23:34:47,8465
rev16/17_16/17_20220124 (241).JPG,horse,rev16,17B,17,winter,evening,2022-01-29 17:31:10,8466
rev16/17_16/17_20220124 (470).JPG,red fox,rev16,17B,17,winter,morning,2022-01-31 08:23:11,8467
rev16/17_16/17_20220124 (471).JPG,red fox,rev16,17B,17,winter,morning,2022-01-31 08:23:17,8467
rev16/17_16/17_20220124 (474).JPG,red fox,rev16,17B,17,winter,morning,2022-01-31 08:23:22,8467
rev16/17_16/17_20220124 (476).JPG,red fox,rev16,17B,17,winter,morning,2022-01-31 08:23:25,8467
rev16/17_16/17_20220124 (477).JPG,red fox,rev16,17B,17,winter,morning,2022-01-31 08:39:13,8468
rev16/17_16/17_20220124 (529).JPG,red fox,rev16,17B,17,winter,night,2022-02-02 22:02:53,8469
rev16/17_16/17_20220124 (531).JPG,red fox,rev16,17B,17,winter,night,2022-02-03 03:09:54,8470
rev16/17_16/17_20220124 (533).JPG,red fox,rev16,17B,17,winter,night,2022-02-03 03:09:55,8470
rev16/17_16/17_20220124 (694).JPG,wild boar,rev16,17B,17,winter,evening,2022-02-05 17:57:48,8471
rev16/17_16/17_20220124 (886).JPG,red deer,rev16,17B,17,winter,evening,2022-02-11 17:40:16,8472
rev16/17_16/17_20220124 (892).JPG,egyptian mongoose,rev16,17B,17,winter,evening,2022-02-12 12:46:51,8473
rev16/17_16/17_20220124 (1926).JPG,human,rev16,17B,17,winter,evening,2022-02-16 15:37:02,8474
rev16/18_16/18_20220126 (3).JPG,human,rev16,18B,18,winter,morning,2022-01-26 08:17:14,8475
rev16/18_16/18_20220126 (38).JPG,empty,rev16,18B,18,winter,night,2022-01-28 04:12:59,8476
rev16/18_16/18_20220126 (703).JPG,wild boar,rev16,18B,18,winter,evening,2022-02-06 19:02:22,8477
rev16/18_16/18_20220126 (742).JPG,wild boar,rev16,18B,18,winter,evening,2022-02-06 19:10:05,8478
rev16/18_16/18_20220126 (829).JPG,wild boar,rev16,18B,18,winter,evening,2022-02-06 19:22:42,8479
rev16/18_16/18_20220126 (878).JPG,human,rev16,18B,18,winter,evening,2022-02-07 15:21:14,8480
rev16/18_16/18_20220126 (882).JPG,human,rev16,18B,18,winter,evening,2022-02-07 15:21:18,8480
rev16/18_16/18_20220126 (884).JPG,human,rev16,18B,18,winter,evening,2022-02-07 15:21:20,8480
rev16/19_16/19_20220126 (248).JPG,wild boar,rev16,19B,19,winter,evening,2022-02-01 19:15:04,8481
rev16/19_16/19_20220126 (323).JPG,wild boar,rev16,19B,19,winter,evening,2022-02-03 16:56:34,8482
rev16/19_16/19_20220126 (444).JPG,wild boar,rev16,19B,19,winter,evening,2022-02-08 18:13:32,8483
rev16/19_16/19_20220126 (593).JPG,wild boar,rev16,19B,19,winter,night,2022-02-10 21:07:45,8484
rev16/19_16/19_20220126 (638).JPG,wild boar,rev16,19B,19,winter,night,2022-02-10 23:47:06,8485
rev16/19_16/19_20220126 (681).JPG,wild boar,rev16,19B,19,winter,evening,2022-02-12 16:33:58,8486
rev16/19_16/19_20220126 (683).JPG,wild boar,rev16,19B,19,winter,evening,2022-02-12 16:34:21,8486
rev16/19_16/19_20220126 (745).JPG,wild boar,rev16,19B,19,winter,night,2022-02-12 21:48:41,8487
rev16/19_16/19_20220126 (889).JPG,wild boar,rev16,19B,19,winter,night,2022-02-13 23:10:08,8488
rev16/19_16/19_20220126 (926).JPG,red fox,rev16,19B,19,winter,evening,2022-02-14 19:51:49,8489
rev16/19_16/19_20220126 (942).JPG,red fox,rev16,19B,19,winter,evening,2022-02-14 19:52:23,8489
rev16/20_16/20_20220126 (2).JPG,human,rev16,20,20,winter,morning,2022-01-26 11:52:31,8490
rev16/20_16/20_20220126 (1).JPG,human,rev16,20,20,winter,morning,2022-01-26 11:52:31,8490
rev16/20_16/20_20220126 (6).JPG,empty,rev16,20,20,winter,morning,2022-01-26 11:52:33,8490
rev16/20_16/20_20220126 (378).JPG,human,rev16,20,20,winter,evening,2022-02-15 15:15:15,8491
rev16/21_16/21_20220125 (6).JPG,human,rev16,21B,21,winter,morning,2022-01-25 11:35:09,8492
rev16/21_16/21_20220125 (220).JPG,cow,rev16,21B,21,winter,morning,2022-01-27 10:27:03,8493
rev16/21_16/21_20220125 (295).JPG,cow,rev16,21B,21,winter,morning,2022-01-28 10:37:47,8494
rev16/21_16/21_20220125 (300).JPG,cow,rev16,21B,21,winter,morning,2022-01-28 10:37:52,8494
rev16/21_16/21_20220125 (310).JPG,cow,rev16,21B,21,winter,morning,2022-01-28 10:42:25,8495
rev16/21_16/21_20220125 (934).JPG,cow,rev16,21B,21,winter,morning,2022-01-29 10:03:54,8496
rev16/21_16/21_20220125 (940).JPG,cow,rev16,21B,21,winter,morning,2022-01-29 10:04:00,8496
rev16/21_16/21_20220125 (947).JPG,cow,rev16,21B,21,winter,morning,2022-01-29 10:32:03,8497
rev16/21_16/21_20220125 (970).JPG,cow,rev16,21B,21,winter,morning,2022-01-29 10:50:51,8498
rev16/21_16/21_20220125 (984).JPG,wild boar,rev16,21B,21,winter,evening,2022-01-29 13:00:55,8499
rev16/21_16/21_20220125 (1223).JPG,cow,rev16,21B,21,winter,morning,2022-01-31 10:54:30,8500
rev16/21_16/21_20220125 (1226).JPG,cow,rev16,21B,21,winter,evening,2022-01-31 12:56:57,8501
rev16/21_16/21_20220125 (1232).JPG,cow,rev16,21B,21,winter,evening,2022-01-31 12:57:05,8501
rev16/21_16/21_20220125 (1327).JPG,cow,rev16,21B,21,winter,morning,2022-02-01 11:21:36,8502
rev16/21_16/21_20220125 (1402).JPG,wild boar,rev16,21B,21,winter,night,2022-02-01 21:21:08,8503
rev16/21_16/21_20220125 (1420).JPG,cow,rev16,21B,21,winter,morning,2022-02-02 11:01:35,8504
rev16/21_16/21_20220125 (1426).JPG,cow,rev16,21B,21,winter,morning,2022-02-02 11:09:44,8505
rev16/21_16/21_20220125 (2450).JPG,wild boar,rev16,21B,21,winter,evening,2022-02-05 12:25:29,8506
rev16/21_16/21_20220125 (2524).JPG,empty,rev16,21B,21,winter,evening,2022-02-05 13:21:56,8507
rev16/21_16/21_20220125 (2569).JPG,cow,rev16,21B,21,winter,evening,2022-02-05 13:42:58,8508
rev16/21_16/21_20220125 (3127).JPG,cow,rev16,21B,21,winter,morning,2022-02-08 09:48:38,8509
rev16/21_16/21_20220125 (3469).JPG,cow,rev16,21B,21,winter,morning,2022-02-09 11:20:16,8510
rev16/21_16/21_20220125 (3918).JPG,red deer,rev16,21B,21,winter,evening,2022-02-11 12:04:04,8511
rev16/21_16/21_20220125 (3946).JPG,wild boar,rev16,21B,21,winter,evening,2022-02-11 18:35:14,8512
rev16/21_16/21_20220125 (3948).JPG,wild boar,rev16,21B,21,winter,evening,2022-02-11 18:39:18,8513
rev16/21_16/21_20220125 (4028).JPG,cow,rev16,21B,21,winter,morning,2022-02-12 10:42:56,8514
rev16/21_16/21_20220125 (4858).JPG,wild boar,rev16,21B,21,winter,evening,2022-02-15 13:03:30,8515
rev16/21_16/21_20220125 (4976).JPG,red deer,rev16,21B,21,winter,evening,2022-02-15 15:33:24,8516
rev16/22_16/22_20220125 (1).JPG,human,rev16,22B,22,winter,morning,2022-01-25 09:56:42,8517
rev16/22_16/22_20220125 (41).JPG,red deer,rev16,22B,22,winter,morning,2022-01-31 09:48:32,8518
rev16/22_16/22_20220125 (2139).JPG,human,rev16,22B,22,winter,morning,2022-02-17 11:33:39,8519
rev16/22_16/22_20220125 (2142).JPG,human,rev16,22B,22,winter,morning,2022-02-17 11:33:42,8519
rev16/1_16/1_20220126 (40).JPG,wild boar,rev16,23B,1,winter,evening,2022-01-27 17:21:53,8520
rev16/1_16/1_20220126 (126).JPG,red deer,rev16,23B,1,winter,morning,2022-01-30 09:14:00,8521
rev16/1_16/1_20220126 (686).JPG,empty,rev16,23B,1,winter,evening,2022-02-07 15:54:53,8522
rev16/1_16/1_20220126 (761).JPG,human,rev16,23B,1,winter,morning,2022-02-09 11:17:46,8523
rev16/24_16/24_20220125 (1).JPG,human,rev16,24,24,winter,evening,2022-01-25 17:14:31,8524
rev16/24_16/24_20220125 (7).JPG,human,rev16,24,24,winter,evening,2022-01-25 17:14:37,8524
rev16/24_16/24_20220125 (44).JPG,european badger,rev16,24,24,winter,evening,2022-01-29 19:51:13,8525
rev16/24_16/24_20220125 (48).JPG,european badger,rev16,24,24,winter,evening,2022-01-29 19:51:16,8525
rev16/24_16/24_20220125 (47).JPG,european badger,rev16,24,24,winter,evening,2022-01-29 19:51:16,8525
rev16/24_16/24_20220125 (70).JPG,red fox,rev16,24,24,winter,evening,2022-01-31 20:24:14,8526
rev16/24_16/24_20220125 (73).JPG,red fox,rev16,24,24,winter,evening,2022-01-31 20:24:27,8526
rev16/24_16/24_20220125 (82).JPG,red fox,rev16,24,24,winter,evening,2022-01-31 20:56:55,8527
rev16/24_16/24_20220125 (98).JPG,wild boar,rev16,24,24,winter,night,2022-01-31 22:43:17,8528
rev16/24_16/24_20220125 (118).JPG,red fox,rev16,24,24,winter,night,2022-02-01 22:46:28,8529
rev16/24_16/24_20220125 (122).JPG,red fox,rev16,24,24,winter,night,2022-02-01 22:46:31,8529
rev16/24_16/24_20220125 (183).JPG,red fox,rev16,24,24,winter,night,2022-02-02 23:13:16,8530
rev16/24_16/24_20220125 (647).JPG,human,rev16,24,24,winter,evening,2022-02-16 17:04:31,8531
rev16/24_16/24_20220125 (650).JPG,human,rev16,24,24,winter,evening,2022-02-16 17:04:35,8531
rev16/24_16/24_20220125 (659).JPG,human,rev16,24,24,winter,evening,2022-02-16 17:04:44,8531
rev16/25_16/25_20220125 (5).JPG,human,rev16,25B,25,winter,morning,2022-01-25 08:34:50,8532
rev16/4_16/4_20220126 (1).JPG,human,rev16,26B,4,winter,morning,2022-01-26 10:19:44,8533
rev16/4_16/4_20220126 (466).JPG,red fox,rev16,26B,4,winter,morning,2022-01-27 08:41:56,8534
rev16/4_16/4_20220126 (605).JPG,horse,rev16,26B,4,winter,morning,2022-01-28 09:30:11,8535
rev16/4_16/4_20220126 (1092).JPG,horse,rev16,26B,4,winter,morning,2022-01-30 06:24:04,8536
rev16/4_16/4_20220126 (2034).JPG,horse,rev16,26B,4,winter,evening,2022-02-01 16:57:08,8537
rev16/4_16/4_20220126 (2036).JPG,horse,rev16,26B,4,winter,evening,2022-02-01 16:57:11,8537
rev16/4_16/4_20220126 (2072).JPG,horse,rev16,26B,4,winter,evening,2022-02-01 17:02:44,8538
rev16/4_16/4_20220126 (2141).JPG,horse,rev16,26B,4,winter,evening,2022-02-01 17:04:51,8539
rev16/4_16/4_20220126 (2182).JPG,horse,rev16,26B,4,winter,evening,2022-02-01 17:57:55,8540
rev16/4_16/4_20220126 (3255).JPG,red deer,rev16,26B,4,winter,evening,2022-02-05 14:10:54,8541
rev16/4_16/4_20220126 (3628).JPG,horse,rev16,26B,4,winter,morning,2022-02-06 10:42:44,8542
rev16/4_16/4_20220126 (3631).JPG,horse,rev16,26B,4,winter,morning,2022-02-06 10:57:49,8543
rev16/4_16/4_20220126 (3797).JPG,wild boar,rev16,26B,4,winter,morning,2022-02-07 10:03:37,8544
rev16/4_16/4_20220126 (4283).JPG,horse,rev16,26B,4,winter,evening,2022-02-09 12:19:55,8545
rev16/4_16/4_20220126 (4724).JPG,red fox,rev16,26B,4,winter,morning,2022-02-11 06:15:56,8546
rev16/4_16/4_20220126 (4923).JPG,european badger,rev16,26B,4,winter,evening,2022-02-12 19:13:55,8547
rev16/4_16/4_20220126 (5531).JPG,human,rev16,26B,4,winter,evening,2022-02-15 13:00:44,8548
rev16/3_16/3_20220125 (5).JPG,human,rev16,27,3,winter,morning,2022-01-25 10:16:25,8549
rev16/28_16/28_20220125 (9).JPG,human,rev16,28,28,winter,evening,2022-01-25 17:27:39,8550
rev16/28_16/28_20220125 (217).JPG,wild boar,rev16,28,28,winter,evening,2022-01-29 14:47:59,8551
rev16/28_16/28_20220125 (1032).JPG,cow,rev16,28,28,winter,morning,2022-02-03 09:18:55,8552
rev16/28_16/28_20220125 (1175).JPG,cow,rev16,28,28,winter,evening,2022-02-04 12:37:37,8553
rev16/28_16/28_20220125 (1380).JPG,wild boar,rev16,28,28,winter,evening,2022-02-10 12:59:55,8554
rev16/28_16/28_20220125 (1583).JPG,human,rev16,28,28,winter,evening,2022-02-16 17:18:36,8555
rev16/28_16/28_20220125 (1588).JPG,human,rev16,28,28,winter,evening,2022-02-16 17:18:40,8555
rev16/28_16/28_20220125 (1593).JPG,human,rev16,28,28,winter,evening,2022-02-16 17:18:48,8555
rev16/5_16/5_20220126 (303).JPG,wild boar,rev16,29,5,winter,evening,2022-02-09 15:37:49,8556
rev16/5_16/5_20220126 (384).JPG,human,rev16,29,5,winter,evening,2022-02-15 16:24:56,8557
rev16/5_16/5_20220126 (385).JPG,human,rev16,29,5,winter,evening,2022-02-15 16:24:57,8557
rev16/2_16/2_20220126 (1).JPG,human,rev16,30,2,winter,morning,2022-01-26 10:49:51,8558
rev16/2_16/2_20220126 (455).JPG,horse,rev16,30,2,winter,evening,2022-01-27 17:23:03,8559
rev16/2_16/2_20220126 (497).JPG,wild boar,rev16,30,2,winter,morning,2022-01-28 11:25:10,8560
rev16/2_16/2_20220126 (546).JPG,red deer,rev16,30,2,winter,evening,2022-01-28 13:28:33,8561
rev16/2_16/2_20220126 (927).JPG,red deer,rev16,30,2,winter,evening,2022-01-31 12:13:51,8562
rev16/2_16/2_20220126 (1340).JPG,wild boar,rev16,30,2,winter,evening,2022-02-02 15:43:50,8563
rev16/2_16/2_20220126 (1855).JPG,red fox,rev16,30,2,winter,morning,2022-02-08 09:21:08,8564
rev16/2_16/2_20220126 (1856).JPG,red fox,rev16,30,2,winter,morning,2022-02-08 09:21:08,8564
rev16/2_16/2_20220126 (2356).JPG,red deer,rev16,30,2,winter,evening,2022-02-09 16:38:52,8565
rev16/2_16/2_20220126 (3117).JPG,horse,rev16,30,2,winter,evening,2022-02-14 19:13:44,8566
rev16/2_16/2_20220126 (3265).JPG,human,rev16,30,2,winter,evening,2022-02-15 17:15:30,8567
rev16/31_16/31_20220125 (1).JPG,human,rev16,31B,31,winter,evening,2022-01-25 17:44:36,8568
rev16/31_16/31_20220125 (146).JPG,human,rev16,31B,31,winter,evening,2022-02-16 17:39:17,8569
rev16/32_16/32_20220125 (195).JPG,red fox,rev16,32,32,winter,evening,2022-02-05 14:36:37,8570
rev16/32_16/32_20220125 (197).JPG,red fox,rev16,32,32,winter,evening,2022-02-05 14:36:38,8570
rev16/32_16/32_20220125 (199).JPG,red fox,rev16,32,32,winter,evening,2022-02-05 14:36:41,8570
rev16/32_16/32_20220125 (374).JPG,wild boar,rev16,32,32,winter,evening,2022-02-09 14:19:32,8571
rev16/32_16/32_20220125 (414).JPG,red fox,rev16,32,32,winter,evening,2022-02-11 19:17:23,8572
rev16/32_16/32_20220125 (510).JPG,empty,rev16,32,32,winter,evening,2022-02-15 12:10:07,8573
rev16/32_16/32_20220125 (576).JPG,empty,rev16,32,32,winter,evening,2022-02-16 13:48:50,8574
rev16/32_16/32_20220125 (587).JPG,human,rev16,32,32,winter,morning,2022-02-17 11:13:30,8575
rev16/32_16/32_20220125 (593).JPG,human,rev16,32,32,winter,morning,2022-02-17 11:13:35,8575
rev16/33_16/33_20220125 (4).JPG,human,rev16,33,33,winter,evening,2022-01-25 13:59:36,8576
rev16/33_16/33_20220125 (49).JPG,european badger,rev16,33,33,winter,night,2022-01-31 22:16:31,8577
rev16/33_16/33_20220125 (74).JPG,wild boar,rev16,33,33,winter,morning,2022-02-03 10:33:13,8578
rev16/33_16/33_20220125 (244).JPG,fallow deer,rev16,33,33,winter,morning,2022-02-08 08:12:44,8579
rev16/33_16/33_20220125 (395).JPG,human,rev16,33,33,winter,morning,2022-02-16 11:11:10,8580
rev16/33_16/33_20220125 (394).JPG,human,rev16,33,33,winter,morning,2022-02-16 11:11:10,8580
rev16/50_16/50_20220126 (5).JPG,human,rev16,34,50,winter,morning,2022-01-26 08:46:43,8581
rev16/50_16/50_20220126 (7).JPG,human,rev16,34,50,winter,morning,2022-01-26 08:46:46,8581
rev16/50_16/50_20220126 (8).JPG,human,rev16,34,50,winter,morning,2022-01-26 08:46:46,8581
rev16/50_16/50_20220126 (12).JPG,human,rev16,34,50,winter,morning,2022-01-26 08:46:48,8581
rev16/50_16/50_20220126 (2347).JPG,red deer,rev16,34,50,winter,evening,2022-02-08 18:04:45,8582
rev16/50_16/50_20220126 (2591).JPG,red fox,rev16,34,50,winter,evening,2022-02-09 18:00:05,8583
rev16/50_16/50_20220126 (3555).JPG,human,rev16,34,50,winter,morning,2022-02-17 09:23:41,8584
rev16/35_16/35_20220125 (21).JPG,wild boar,rev16,35,35,winter,evening,2022-01-25 18:09:00,8585
rev16/35_16/35_20220125 (88).JPG,red deer,rev16,35,35,winter,morning,2022-01-30 08:31:01,8586
rev16/35_16/35_20220125 (663).JPG,red fox,rev16,35,35,winter,evening,2022-02-15 12:03:39,8587
rev16/35_16/35_20220125 (684).JPG,human,rev16,35,35,winter,evening,2022-02-16 15:14:52,8588
rev16/35_16/35_20220125 (692).JPG,human,rev16,35,35,winter,evening,2022-02-16 15:15:01,8588
rev16/35_16/35_20220125 (697).JPG,human,rev16,35,35,winter,evening,2022-02-16 15:15:07,8588
rev16/36_16/36_20220126 (67).JPG,red fox,rev16,36,36,winter,morning,2022-01-28 07:09:47,8589
rev16/36_16/36_20220126 (1064).JPG,empty,rev16,36,36,winter,morning,2022-02-10 09:08:07,8590
rev16/36_16/36_20220126 (1179).JPG,human,rev16,36,36,winter,evening,2022-02-15 14:35:25,8591
rev16/38_16/38_20220126 (6).JPG,human,rev16,38,38,winter,morning,2022-01-26 10:00:19,8592
rev16/38_16/38_20220126 (904).JPG,horse,rev16,38,38,winter,night,2022-02-08 23:46:53,8593
rev16/38_16/38_20220126 (1208).JPG,human,rev16,38,38,winter,evening,2022-02-15 12:22:51,8594
rev16/38_16/38_20220126 (1224).JPG,human,rev16,38,38,winter,evening,2022-02-15 12:23:43,8594
rev16/39_16/39_20220125 (1).JPG,human,rev16,39B,39,winter,morning,2022-01-25 10:32:46,8595
rev16/39_16/39_20220125 (5).JPG,human,rev16,39B,39,winter,morning,2022-01-25 10:32:50,8595
rev16/39_16/39_20220125 (138).JPG,empty,rev16,39B,39,winter,evening,2022-01-29 13:22:29,8596
rev16/39_16/39_20220125 (377).JPG,empty,rev16,39B,39,winter,evening,2022-02-01 13:11:27,8597
rev16/39_16/39_20220125 (1152).JPG,empty,rev16,39B,39,winter,evening,2022-02-14 15:59:30,8598
rev16/39_16/39_20220125 (1640).JPG,human,rev16,39B,39,winter,evening,2022-02-16 15:54:28,8599
rev16/39_16/39_20220125 (1639).JPG,human,rev16,39B,39,winter,evening,2022-02-16 15:54:28,8599
rev16/41_16/41_20220125 (62).JPG,wild boar,rev16,41B,41,winter,morning,2022-01-26 11:56:02,8600
rev16/41_16/41_20220125 (502).JPG,red deer,rev16,41B,41,winter,morning,2022-02-11 09:34:25,8601
rev16/41_16/41_20220125 (575).JPG,human,rev16,41B,41,winter,morning,2022-02-16 10:33:11,8602
rev16/42_16/42_20220125 (8).JPG,human,rev16,42B,42,winter,evening,2022-01-25 15:20:41,8603
rev16/42_16/42_20220125 (11).JPG,human,rev16,42B,42,winter,evening,2022-01-25 15:20:43,8603
rev16/42_16/42_20220125 (16).JPG,cow,rev16,42B,42,winter,morning,2022-01-27 11:24:56,8604
rev16/42_16/42_20220125 (40).JPG,cow,rev16,42B,42,winter,morning,2022-01-27 11:25:24,8604
rev16/42_16/42_20220125 (307).JPG,cow,rev16,42B,42,winter,morning,2022-02-13 09:56:06,8605
rev16/42_16/42_20220125 (545).JPG,red deer,rev16,42B,42,winter,evening,2022-02-13 16:24:03,8606
rev16/42_16/42_20220125 (574).JPG,human,rev16,42B,42,winter,evening,2022-02-16 13:23:42,8607
rev16/48_16/48_20220125 (1).JPG,human,rev16,43,48,winter,morning,2022-01-25 11:48:34,8608
rev16/48_16/48_20220125 (12).JPG,red fox,rev16,43,48,winter,evening,2022-01-27 14:37:49,8609
rev16/48_16/48_20220125 (10).JPG,red fox,rev16,43,48,winter,evening,2022-01-27 14:37:49,8609
rev16/48_16/48_20220125 (14).JPG,red fox,rev16,43,48,winter,evening,2022-01-27 14:37:51,8609
rev16/48_16/48_20220125 (23).JPG,red fox,rev16,43,48,winter,night,2022-01-28 00:49:30,8610
rev16/48_16/48_20220125 (32).JPG,red fox,rev16,43,48,winter,night,2022-01-28 00:50:17,8610
rev16/48_16/48_20220125 (92).JPG,red fox,rev16,43,48,winter,morning,2022-01-31 11:15:01,8611
rev16/48_16/48_20220125 (95).JPG,red fox,rev16,43,48,winter,morning,2022-01-31 11:15:10,8611
rev16/48_16/48_20220125 (98).JPG,red fox,rev16,43,48,winter,morning,2022-01-31 11:15:13,8611
rev16/48_16/48_20220125 (105).JPG,red fox,rev16,43,48,winter,evening,2022-01-31 20:47:55,8612
rev16/48_16/48_20220125 (111).JPG,red fox,rev16,43,48,winter,evening,2022-01-31 20:48:00,8612
rev16/48_16/48_20220125 (149).JPG,red fox,rev16,43,48,winter,evening,2022-02-05 20:42:16,8613
rev16/48_16/48_20220125 (152).JPG,red fox,rev16,43,48,winter,evening,2022-02-05 20:42:20,8613
rev16/48_16/48_20220125 (155).JPG,red fox,rev16,43,48,winter,evening,2022-02-05 20:42:23,8613
rev16/48_16/48_20220125 (167).JPG,red fox,rev16,43,48,winter,morning,2022-02-06 09:34:24,8614
rev16/48_16/48_20220125 (220).JPG,red fox,rev16,43,48,winter,night,2022-02-08 22:30:14,8615
rev16/48_16/48_20220125 (233).JPG,red fox,rev16,43,48,winter,morning,2022-02-11 08:08:59,8616
rev16/48_16/48_20220125 (237).JPG,red fox,rev16,43,48,winter,evening,2022-02-11 14:55:50,8617
rev16/48_16/48_20220125 (242).JPG,red fox,rev16,43,48,winter,morning,2022-02-14 07:15:04,8618
rev16/48_16/48_20220125 (246).JPG,red fox,rev16,43,48,winter,morning,2022-02-14 07:15:09,8618
rev16/48_16/48_20220125 (269).JPG,red fox,rev16,43,48,winter,morning,2022-02-15 11:14:46,8619
rev16/48_16/48_20220125 (275).JPG,human,rev16,43,48,winter,evening,2022-02-16 14:45:34,8620
rev16/48_16/48_20220125 (278).JPG,human,rev16,43,48,winter,evening,2022-02-16 14:45:38,8620
rev16/48_16/48_20220125 (283).JPG,human,rev16,43,48,winter,evening,2022-02-16 14:45:41,8620
rev16/49_16/49_20220125 (20).JPG,red deer,rev16,6B,49,winter,evening,2022-01-26 16:33:02,8621
rev16/49_16/49_20220125 (25).JPG,wild boar,rev16,6B,49,winter,evening,2022-01-28 12:37:30,8622
rev16/49_16/49_20220125 (28).JPG,empty,rev16,6B,49,winter,evening,2022-01-28 12:37:32,8622
rev16/49_16/49_20220125 (99).JPG,red fox,rev16,6B,49,winter,night,2022-01-30 05:32:58,8623
rev16/49_16/49_20220125 (104).JPG,red fox,rev16,6B,49,winter,night,2022-01-30 05:52:47,8624
rev16/49_16/49_20220125 (202).JPG,wild boar,rev16,6B,49,winter,evening,2022-01-30 12:53:07,8625
rev16/49_16/49_20220125 (361).JPG,wild boar,rev16,6B,49,winter,evening,2022-02-01 13:28:17,8626
rev16/49_16/49_20220125 (371).JPG,wild boar,rev16,6B,49,winter,evening,2022-02-01 13:28:24,8626
rev16/49_16/49_20220125 (583).JPG,wild boar,rev16,6B,49,winter,evening,2022-02-05 14:43:45,8627
rev16/49_16/49_20220125 (726).JPG,red fox,rev16,6B,49,winter,night,2022-02-05 22:18:16,8628
rev16/49_16/49_20220125 (768).JPG,red deer,rev16,6B,49,winter,evening,2022-02-06 16:42:20,8629
rev16/49_16/49_20220125 (784).JPG,horse,rev16,6B,49,winter,evening,2022-02-07 13:29:48,8630
rev16/49_16/49_20220125 (841).JPG,wild boar,rev16,6B,49,winter,evening,2022-02-08 15:35:55,8631
